Month,Years,SOFR_3M_Forward,FHLB_3M_Forward,Forward_Spread_bps
301,25.083333333333332,0.04107708290535843,0.05963679852206951,185.59715616711082
302,25.166666666666668,0.041077082905358255,0.05963679852206934,185.59715616711082
303,25.25,0.041077082905358255,0.05963679852206951,185.59715616711256
304,25.333333333333332,0.041077082905358255,0.05963679852206951,185.59715616711256
305,25.416666666666668,0.04107708290535843,0.05963679852206951,185.59715616711082
306,25.5,0.04107708290535843,0.05963679852206951,185.59715616711082
307,25.583333333333332,0.04107708290535843,0.05963679852206969,185.59715616711262
308,25.666666666666668,0.041077082905358255,0.05963679852206934,185.59715616711082
309,25.75,0.041077082905358255,0.05963679852206951,185.59715616711256
310,25.833333333333332,0.041077082905358255,0.05963679852206951,185.59715616711256
311,25.916666666666668,0.04107708290535843,0.05963679852206969,185.59715616711262
312,26.0,0.04107708290535861,0.05963679852206951,185.59715616710903
313,26.083333333333332,0.04107708290535861,0.05963679852206969,185.59715616711082
314,26.166666666666668,0.04107708290535879,0.05963679852206951,185.59715616710722
315,26.25,0.04107708290535861,0.05963679852206969,185.59715616711082
316,26.333333333333332,0.04107708290535843,0.05963679852206951,185.59715616711082
317,26.416666666666668,0.041077082905358074,0.05963679852206951,185.59715616711435
318,26.5,0.041077082905358255,0.05963679852206934,185.59715616711082
319,26.583333333333332,0.041077082905358074,0.05963679852206951,185.59715616711435
320,26.666666666666668,0.04107708290535843,0.05963679852206951,185.59715616711082
321,26.75,0.04107708290535843,0.05963679852206951,185.59715616711082
322,26.833333333333332,0.04107708290535861,0.05963679852206969,185.59715616711082
323,26.916666666666668,0.04107708290535843,0.05963679852206969,185.59715616711262
324,27.0,0.04107708290535861,0.05963679852206951,185.59715616710903
325,27.083333333333332,0.04107708290535861,0.05963679852206951,185.59715616710903
326,27.166666666666668,0.04107708290535861,0.05963679852206969,185.59715616711082
327,27.25,0.04107708290535843,0.05963679852206969,185.59715616711262
328,27.333333333333332,0.04107708290535843,0.05963679852206969,185.59715616711262
329,27.416666666666668,0.04107708290535843,0.05963679852206969,185.59715616711262
330,27.5,0.041077082905358255,0.05963679852206951,185.59715616711256
331,27.583333333333332,0.041077082905358255,0.05963679852206934,185.59715616711082
332,27.666666666666668,0.041077082905358255,0.05963679852206934,185.59715616711082
333,27.75,0.041077082905358255,0.05963679852206934,185.59715616711082
334,27.833333333333332,0.041077082905358255,0.05963679852206951,185.59715616711256
335,27.916666666666668,0.041077082905358255,0.05963679852206951,185.59715616711256
336,28.0,0.041077082905358255,0.05963679852206951,185.59715616711256
337,28.083333333333332,0.041077082905358255,0.05963679852206934,185.59715616711082
338,28.166666666666668,0.04107708290535843,0.05963679852206951,185.59715616711082
339,28.25,0.04107708290535843,0.05963679852206951,185.59715616711082
340,28.333333333333332,0.04107708290535861,0.05963679852206951,185.59715616710903
341,28.416666666666668,0.04107708290535861,0.05963679852206969,185.59715616711082
342,28.5,0.04107708290535861,0.05963679852206969,185.59715616711082
343,28.583333333333332,0.04107708290535861,0.05963679852206969,185.59715616711082
344,28.666666666666668,0.04107708290535879,0.05963679852206951,185.59715616710722
345,28.75,0.04107708290535861,0.05963679852206951,185.59715616710903
346,28.833333333333332,0.04107708290535843,0.05963679852206934,185.5971561671091
347,28.916666666666668,0.04107708290535861,0.05963679852206934,185.59715616710727
348,29.0,0.04107708290535861,0.05963679852206934,185.59715616710727
349,29.083333333333332,0.04107708290535843,0.05963679852206934,185.5971561671091
350,29.166666666666668,0.041077082905358255,0.05963679852206934,185.59715616711082
351,29.25,0.04107708290535843,0.05963679852206934,185.5971561671091
352,29.333333333333332,0.041077082905358255,0.05963679852206951,185.59715616711256
353,29.416666666666668,0.041077082905358255,0.05963679852206934,185.59715616711082
354,29.5,0.041077082905358255,0.05963679852206934,185.59715616711082
355,29.583333333333332,0.04107708290535843,0.05963679852206951,185.59715616711082
356,29.666666666666668,0.04107708290535843,0.05963679852206969,185.59715616711262
357,29.75,0.04107708290535861,0.05963679852206969,185.59715616711082
